,date,RATE,RATE_30days_ago,change,RATE_7days
3858,2016-01-01,1.52,1.48,up,1.49
3859,2016-01-02,1.52,1.44,up,1.49
3860,2016-01-03,1.52,1.45,up,1.49
3861,2016-01-04,1.48,1.4,up,1.49
3862,2016-01-05,1.49,1.4,up,1.5
3863,2016-01-06,1.49,1.4,up,1.5
3864,2016-01-07,1.49,1.44,up,1.49
3865,2016-01-08,1.49,1.46,up,1.5
3866,2016-01-09,1.49,1.46,up,1.5
3867,2016-01-10,1.49,1.48,up,1.5
3868,2016-01-11,1.49,1.48,up,1.5
3869,2016-01-12,1.5,1.48,same,1.48
3870,2016-01-13,1.5,1.48,up,1.49
3871,2016-01-14,1.49,1.48,up,1.49
3872,2016-01-15,1.5,1.46,up,1.48
3873,2016-01-16,1.5,1.46,up,1.48
3874,2016-01-17,1.5,1.46,up,1.48
3875,2016-01-18,1.5,1.48,same,1.48
3876,2016-01-19,1.48,1.48,same,1.48
3877,2016-01-20,1.49,1.48,same,1.48
3878,2016-01-21,1.49,1.48,same,1.48
3879,2016-01-22,1.48,1.48,up,1.5
3880,2016-01-23,1.48,1.49,up,1.5
3881,2016-01-24,1.48,1.49,up,1.5
3882,2016-01-25,1.48,1.49,same,1.49
3883,2016-01-26,1.48,1.49,same,1.49
3884,2016-01-27,1.48,1.49,same,1.49
3885,2016-01-28,1.48,1.49,up,1.51
3886,2016-01-29,1.5,1.49,down,1.47
3887,2016-01-30,1.5,1.49,down,1.47
3888,2016-01-31,1.5,1.52,down,1.47
3889,2016-02-01,1.49,1.52,down,1.47
3890,2016-02-02,1.49,1.52,down,1.47
3891,2016-02-03,1.49,1.52,down,1.47
3892,2016-02-04,1.51,1.48,up,1.49
3893,2016-02-05,1.47,1.49,down,1.48
3894,2016-02-06,1.47,1.49,down,1.48
3895,2016-02-07,1.47,1.49,down,1.48
3896,2016-02-08,1.47,1.49,down,1.48
3897,2016-02-09,1.47,1.49,down,1.47
3898,2016-02-10,1.47,1.49,down,1.48
3899,2016-02-11,1.49,1.49,down,1.48
3900,2016-02-12,1.48,1.5,down,1.47
3901,2016-02-13,1.48,1.5,down,1.47
3902,2016-02-14,1.48,1.49,down,1.47
3903,2016-02-15,1.48,1.5,down,1.48
3904,2016-02-16,1.47,1.5,down,1.49
3905,2016-02-17,1.48,1.5,down,1.49
3906,2016-02-18,1.48,1.5,down,1.49
3907,2016-02-19,1.47,1.48,up,1.5
3908,2016-02-20,1.47,1.49,up,1.5
3909,2016-02-21,1.47,1.49,up,1.5
3910,2016-02-22,1.48,1.48,up,1.52
3911,2016-02-23,1.49,1.48,up,1.52
3912,2016-02-24,1.49,1.48,up,1.5
3913,2016-02-25,1.49,1.48,up,1.49
3914,2016-02-26,1.5,1.48,up,1.49
3915,2016-02-27,1.5,1.48,up,1.49
3916,2016-02-28,1.5,1.48,up,1.49
3917,2016-02-29,1.52,1.5,down,1.49
3918,2016-03-01,1.52,1.5,down,1.49
3919,2016-03-02,1.5,1.5,down,1.48
3920,2016-03-03,1.49,1.49,up,1.5
3921,2016-03-04,1.49,1.49,down,1.48
3922,2016-03-05,1.49,1.49,down,1.48
3923,2016-03-06,1.49,1.51,down,1.48
3924,2016-03-07,1.49,1.47,up,1.48
3925,2016-03-08,1.49,1.47,up,1.48
3926,2016-03-09,1.48,1.47,up,1.48
3927,2016-03-10,1.5,1.47,up,1.48
3928,2016-03-11,1.48,1.47,up,1.49
3929,2016-03-12,1.48,1.47,up,1.49
3930,2016-03-13,1.48,1.49,same,1.49
3931,2016-03-14,1.48,1.48,up,1.49
3932,2016-03-15,1.48,1.48,up,1.49
3933,2016-03-16,1.48,1.48,up,1.49
3934,2016-03-17,1.48,1.48,up,1.49
3935,2016-03-18,1.49,1.47,up,1.49
3936,2016-03-19,1.49,1.48,up,1.49
3937,2016-03-20,1.49,1.48,up,1.49
3938,2016-03-21,1.49,1.47,up,1.49
3939,2016-03-22,1.49,1.47,up,1.49
3940,2016-03-23,1.49,1.47,up,1.51
3941,2016-03-24,1.49,1.48,up,1.53
3942,2016-03-25,1.49,1.49,up,1.5
3943,2016-03-26,1.49,1.49,up,1.5
3944,2016-03-27,1.49,1.49,up,1.5
3945,2016-03-28,1.49,1.5,down,1.46
3946,2016-03-29,1.49,1.5,down,1.49
3947,2016-03-30,1.51,1.5,down,1.48
3948,2016-03-31,1.53,1.52,down,1.48
3949,2016-04-01,1.5,1.52,down,1.48
3950,2016-04-02,1.5,1.5,down,1.48
3951,2016-04-03,1.5,1.49,down,1.48
3952,2016-04-04,1.46,1.49,down,1.48
3953,2016-04-05,1.49,1.49,down,1.48
3954,2016-04-06,1.48,1.49,down,1.48
3955,2016-04-07,1.48,1.49,same,1.49
3956,2016-04-08,1.48,1.49,down,1.48
3957,2016-04-09,1.48,1.48,same,1.48
3958,2016-04-10,1.48,1.5,down,1.48
3959,2016-04-11,1.48,1.48,up,1.49
3960,2016-04-12,1.48,1.48,same,1.48
3961,2016-04-13,1.48,1.48,up,1.49
3962,2016-04-14,1.49,1.48,same,1.48
3963,2016-04-15,1.48,1.48,same,1.48
3964,2016-04-16,1.48,1.48,same,1.48
3965,2016-04-17,1.48,1.48,same,1.48
3966,2016-04-18,1.49,1.49,same,1.49
3967,2016-04-19,1.48,1.49,same,1.49
3968,2016-04-20,1.49,1.49,down,1.48
3969,2016-04-21,1.48,1.49,down,1.48
3970,2016-04-22,1.48,1.49,up,1.5
3971,2016-04-23,1.48,1.49,up,1.5
3972,2016-04-24,1.48,1.49,up,1.5
3973,2016-04-25,1.49,1.49,down,1.48
3974,2016-04-26,1.49,1.49,down,1.48
3975,2016-04-27,1.48,1.49,down,1.48
3976,2016-04-28,1.48,1.49,down,1.48
3977,2016-04-29,1.5,1.49,down,1.48
3978,2016-04-30,1.5,1.51,down,1.48
3979,2016-05-01,1.5,1.53,down,1.48
3980,2016-05-02,1.48,1.5,down,1.48
3981,2016-05-03,1.48,1.5,same,1.5
3982,2016-05-04,1.48,1.5,up,1.54
3983,2016-05-05,1.48,1.46,up,1.49
3984,2016-05-06,1.48,1.49,same,1.49
3985,2016-05-07,1.48,1.48,up,1.49
3986,2016-05-08,1.48,1.48,up,1.49
3987,2016-05-09,1.48,1.48,up,1.49
3988,2016-05-10,1.5,1.48,up,1.49
3989,2016-05-11,1.54,1.48,up,1.49
3990,2016-05-12,1.49,1.48,up,1.49
3991,2016-05-13,1.49,1.48,up,1.49
3992,2016-05-14,1.49,1.48,up,1.49
3993,2016-05-15,1.49,1.49,same,1.49
3994,2016-05-16,1.49,1.48,up,1.49
3995,2016-05-17,1.49,1.48,up,1.49
3996,2016-05-18,1.49,1.48,up,1.49
3997,2016-05-19,1.49,1.49,same,1.49
3998,2016-05-20,1.49,1.48,same,1.48
3999,2016-05-21,1.49,1.49,down,1.48
4000,2016-05-22,1.49,1.48,same,1.48
4001,2016-05-23,1.49,1.48,same,1.48
4002,2016-05-24,1.49,1.48,same,1.48
4003,2016-05-25,1.49,1.48,same,1.48
4004,2016-05-26,1.49,1.49,same,1.49
4005,2016-05-27,1.48,1.49,down,1.47
4006,2016-05-28,1.48,1.48,down,1.47
4007,2016-05-29,1.48,1.48,down,1.47
4008,2016-05-30,1.48,1.5,down,1.47
4009,2016-05-31,1.48,1.5,down,1.49
4010,2016-06-01,1.48,1.5,down,1.48
4011,2016-06-02,1.49,1.48,down,1.24
4012,2016-06-03,1.47,1.48,down,1.24
4013,2016-06-04,1.47,1.48,down,1.24
4014,2016-06-05,1.47,1.48,down,1.24
4015,2016-06-06,1.47,1.48,down,1.24
4016,2016-06-07,1.49,1.48,down,1.24
4017,2016-06-08,1.48,1.48,down,1.24
4018,2016-06-09,1.24,1.48,down,1.24
4019,2016-06-10,1.24,1.5,down,1.24
4020,2016-06-11,1.24,1.54,down,1.24
4021,2016-06-12,1.24,1.49,down,1.24
4022,2016-06-13,1.24,1.49,down,1.24
4023,2016-06-14,1.24,1.49,down,1.24
4024,2016-06-15,1.24,1.49,down,1.24
4025,2016-06-16,1.24,1.49,down,1.24
4026,2016-06-17,1.24,1.49,down,1.24
4027,2016-06-18,1.24,1.49,down,1.24
4028,2016-06-19,1.24,1.49,down,1.24
4029,2016-06-20,1.24,1.49,down,1.24
4030,2016-06-21,1.24,1.49,down,1.22
4031,2016-06-22,1.24,1.49,down,1.22
4032,2016-06-23,1.24,1.49,down,1.23
4033,2016-06-24,1.24,1.49,down,1.2
4034,2016-06-25,1.24,1.49,down,1.2
4035,2016-06-26,1.24,1.49,down,1.2
4036,2016-06-27,1.24,1.48,down,1.2
4037,2016-06-28,1.22,1.48,down,1.23
4038,2016-06-29,1.22,1.48,down,1.23
4039,2016-06-30,1.23,1.48,down,1.23
4040,2016-07-01,1.2,1.48,down,1.23
4041,2016-07-02,1.2,1.48,down,1.23
4042,2016-07-03,1.2,1.49,down,1.23
4043,2016-07-04,1.2,1.47,down,1.23
4044,2016-07-05,1.23,1.47,down,1.23
4045,2016-07-06,1.23,1.47,down,1.23
4046,2016-07-07,1.23,1.47,down,1.23
4047,2016-07-08,1.23,1.49,down,1.23
4048,2016-07-09,1.23,1.48,down,1.23
4049,2016-07-10,1.23,1.24,down,1.23
4050,2016-07-11,1.23,1.24,down,1.23
4051,2016-07-12,1.23,1.24,down,1.23
4052,2016-07-13,1.23,1.24,down,1.23
4053,2016-07-14,1.23,1.24,down,1.23
4054,2016-07-15,1.23,1.24,down,1.23
4055,2016-07-16,1.23,1.24,down,1.23
4056,2016-07-17,1.23,1.24,down,1.23
4057,2016-07-18,1.23,1.24,down,1.23
4058,2016-07-19,1.23,1.24,down,1.23
4059,2016-07-20,1.23,1.24,down,1.21
4060,2016-07-21,1.23,1.24,down,1.22
4061,2016-07-22,1.23,1.24,same,1.24
4062,2016-07-23,1.23,1.24,same,1.24
4063,2016-07-24,1.23,1.24,same,1.24
4064,2016-07-25,1.23,1.24,down,1.23
4065,2016-07-26,1.23,1.24,down,1.23
4066,2016-07-27,1.21,1.24,down,1.23
4067,2016-07-28,1.22,1.24,down,1.23
4068,2016-07-29,1.24,1.22,up,1.23
4069,2016-07-30,1.24,1.22,up,1.23
4070,2016-07-31,1.24,1.23,same,1.23
4071,2016-08-01,1.23,1.2,up,1.23
4072,2016-08-02,1.23,1.2,up,1.23
4073,2016-08-03,1.23,1.2,up,1.23
4074,2016-08-04,1.23,1.2,up,1.23
4075,2016-08-05,1.23,1.23,same,1.23
4076,2016-08-06,1.23,1.23,same,1.23
4077,2016-08-07,1.23,1.23,same,1.23
4078,2016-08-08,1.23,1.23,same,1.23
4079,2016-08-09,1.23,1.23,same,1.23
4080,2016-08-10,1.23,1.23,same,1.23
4081,2016-08-11,1.23,1.23,same,1.23
4082,2016-08-12,1.23,1.23,same,1.23
4083,2016-08-13,1.23,1.23,same,1.23
4084,2016-08-14,1.23,1.23,same,1.23
4085,2016-08-15,1.23,1.23,same,1.23
4086,2016-08-16,1.23,1.23,same,1.23
4087,2016-08-17,1.23,1.23,up,1.24
4088,2016-08-18,1.23,1.23,up,1.24
4089,2016-08-19,1.23,1.23,up,1.24
4090,2016-08-20,1.23,1.23,up,1.24
4091,2016-08-21,1.23,1.23,up,1.24
4092,2016-08-22,1.23,1.23,up,1.24
4093,2016-08-23,1.23,1.23,up,1.24
4094,2016-08-24,1.24,1.23,up,1.25
4095,2016-08-25,1.24,1.23,up,1.24
4096,2016-08-26,1.24,1.23,same,1.23
4097,2016-08-27,1.24,1.21,up,1.23
4098,2016-08-28,1.24,1.22,up,1.23
4099,2016-08-29,1.24,1.24,down,1.22
4100,2016-08-30,1.24,1.24,same,1.24
4101,2016-08-31,1.25,1.24,down,1.23
4102,2016-09-01,1.24,1.23,up,1.25
4103,2016-09-02,1.23,1.23,up,1.25
4104,2016-09-03,1.23,1.23,up,1.25
4105,2016-09-04,1.23,1.23,up,1.25
4106,2016-09-05,1.22,1.23,up,1.24
4107,2016-09-06,1.24,1.23,up,1.24
4108,2016-09-07,1.23,1.23,up,1.24
4109,2016-09-08,1.25,1.23,up,1.24
4110,2016-09-09,1.25,1.23,up,1.24
4111,2016-09-10,1.25,1.23,up,1.24
4112,2016-09-11,1.25,1.23,up,1.24
4113,2016-09-12,1.24,1.23,up,1.24
4114,2016-09-13,1.24,1.23,up,1.24
4115,2016-09-14,1.24,1.23,up,1.24
4116,2016-09-15,1.24,1.23,up,1.24
4117,2016-09-16,1.24,1.23,up,1.24
4118,2016-09-17,1.24,1.23,up,1.24
4119,2016-09-18,1.24,1.23,up,1.24
4120,2016-09-19,1.24,1.23,up,1.24
4121,2016-09-20,1.24,1.23,up,1.24
4122,2016-09-21,1.24,1.23,up,1.25
4123,2016-09-22,1.24,1.23,up,1.25
4124,2016-09-23,1.24,1.23,up,1.26
4125,2016-09-24,1.24,1.24,up,1.26
4126,2016-09-25,1.24,1.24,up,1.26
4127,2016-09-26,1.24,1.24,up,1.26
4128,2016-09-27,1.24,1.24,up,1.25
4129,2016-09-28,1.25,1.24,same,1.24
4130,2016-09-29,1.25,1.24,same,1.24
4131,2016-09-30,1.26,1.24,down,1.23
4132,2016-10-01,1.26,1.25,down,1.23
4133,2016-10-02,1.26,1.24,down,1.23
4134,2016-10-03,1.26,1.23,same,1.23
4135,2016-10-04,1.25,1.23,up,1.24
4136,2016-10-05,1.24,1.23,up,1.24
4137,2016-10-06,1.24,1.22,up,1.23
4138,2016-10-07,1.23,1.24,same,1.24
4139,2016-10-08,1.23,1.23,up,1.24
4140,2016-10-09,1.23,1.25,down,1.24
4141,2016-10-10,1.23,1.25,down,1.24
4142,2016-10-11,1.24,1.25,down,1.23
4143,2016-10-12,1.24,1.25,down,1.23
4144,2016-10-13,1.23,1.24,down,1.23
4145,2016-10-14,1.24,1.24,same,1.24
4146,2016-10-15,1.24,1.24,same,1.24
4147,2016-10-16,1.24,1.24,same,1.24
4148,2016-10-17,1.24,1.24,same,1.24
4149,2016-10-18,1.23,1.24,down,1.23
4150,2016-10-19,1.23,1.24,down,1.23
4151,2016-10-20,1.23,1.24,down,1.23
4152,2016-10-21,1.24,1.24,down,1.18
4153,2016-10-22,1.24,1.24,down,1.18
4154,2016-10-23,1.24,1.24,down,1.18
4155,2016-10-24,1.24,1.24,same,1.24
4156,2016-10-25,1.23,1.24,down,1.22
4157,2016-10-26,1.23,1.24,down,1.22
4158,2016-10-27,1.23,1.24,down,1.22
4159,2016-10-28,1.18,1.24,same,1.24
4160,2016-10-29,1.18,1.25,down,1.24
4161,2016-10-30,1.18,1.25,down,1.24
4162,2016-10-31,1.24,1.26,down,1.24
4163,2016-11-01,1.22,1.26,down,1.24
4164,2016-11-02,1.22,1.26,down,1.24
4165,2016-11-03,1.22,1.26,down,1.23
4166,2016-11-04,1.24,1.25,down,1.23
4167,2016-11-05,1.24,1.24,down,1.23
4168,2016-11-06,1.24,1.24,down,1.23
4169,2016-11-07,1.24,1.23,up,1.24
4170,2016-11-08,1.24,1.23,up,1.24
4171,2016-11-09,1.24,1.23,up,1.24
4172,2016-11-10,1.23,1.23,up,1.24
4173,2016-11-11,1.23,1.24,down,1.23
4174,2016-11-12,1.23,1.24,down,1.23
4175,2016-11-13,1.23,1.23,same,1.23
4176,2016-11-14,1.24,1.24,down,1.19
4177,2016-11-15,1.24,1.24,down,1.23
4178,2016-11-16,1.24,1.24,down,1.23
4179,2016-11-17,1.24,1.24,down,1.23
4180,2016-11-18,1.23,1.23,down,1.22
4181,2016-11-19,1.23,1.23,down,1.22
4182,2016-11-20,1.23,1.23,down,1.22
4183,2016-11-21,1.19,1.24,down,1.19
4184,2016-11-22,1.23,1.24,down,1.2
4185,2016-11-23,1.23,1.24,down,1.23
4186,2016-11-24,1.23,1.24,down,1.21
4187,2016-11-25,1.22,1.23,down,1.16
4188,2016-11-26,1.22,1.23,down,1.16
4189,2016-11-27,1.22,1.23,down,1.16
4190,2016-11-28,1.19,1.18,up,1.2
4191,2016-11-29,1.2,1.18,up,1.23
4192,2016-11-30,1.23,1.18,up,1.23
4193,2016-12-01,1.21,1.24,down,1.23
4194,2016-12-02,1.16,1.22,up,1.23
4195,2016-12-03,1.16,1.22,up,1.23
4196,2016-12-04,1.16,1.22,up,1.23
4197,2016-12-05,1.2,1.24,down,1.23
4198,2016-12-06,1.23,1.24,down,1.22
4199,2016-12-07,1.23,1.24,down,1.22
4200,2016-12-08,1.23,1.24,down,1.22
4201,2016-12-09,1.23,1.24,down,1.2
4202,2016-12-10,1.23,1.24,down,1.2
4203,2016-12-11,1.23,1.23,down,1.2
4204,2016-12-12,1.23,1.23,same,1.23
4205,2016-12-13,1.22,1.23,down,1.2
4206,2016-12-14,1.22,1.23,down,1.22
4207,2016-12-15,1.22,1.24,down,1.23
4208,2016-12-16,1.2,1.24,same,1.24
4209,2016-12-17,1.2,1.24,same,1.24
4210,2016-12-18,1.2,1.24,same,1.24
4211,2016-12-19,1.23,1.23,up,1.24
4212,2016-12-20,1.2,1.23,up,1.24
4213,2016-12-21,1.22,1.23,same,1.23
4214,2016-12-22,1.23,1.19,up,1.24
4215,2016-12-23,1.24,1.23,up,1.27
4216,2016-12-24,1.24,1.23,up,1.27
4217,2016-12-25,1.24,1.23,up,1.27
4218,2016-12-26,1.24,1.22,up,1.26
4219,2016-12-27,1.24,1.22,up,1.24
4220,2016-12-28,1.23,1.22,up,1.24
4221,2016-12-29,1.24,1.19,up,1.24
4222,2016-12-30,1.27,1.2,up,1.24
4223,2016-12-31,1.27,1.23,up,1.24
4224,2017-01-01,1.27,1.21,up,1.24
4225,2017-01-02,1.26,1.16,up,1.24
4226,2017-01-03,1.24,1.16,up,1.25
4227,2017-01-04,1.24,1.16,up,1.24
4228,2017-01-05,1.24,1.2,up,1.23
4229,2017-01-06,1.24,1.23,up,1.24
4230,2017-01-07,1.24,1.23,up,1.24
4231,2017-01-08,1.24,1.23,up,1.24
4232,2017-01-09,1.24,1.23,up,1.24
4233,2017-01-10,1.25,1.23,same,1.23
4234,2017-01-11,1.24,1.23,same,1.23
4235,2017-01-12,1.23,1.23,up,1.24
4236,2017-01-13,1.24,1.22,up,1.24
4237,2017-01-14,1.24,1.22,up,1.24
4238,2017-01-15,1.24,1.22,up,1.24
4239,2017-01-16,1.24,1.2,up,1.24
4240,2017-01-17,1.23,1.2,up,1.25
4241,2017-01-18,1.23,1.2,up,1.25
4242,2017-01-19,1.24,1.23,up,1.26
4243,2017-01-20,1.24,1.2,up,1.26
4244,2017-01-21,1.24,1.22,up,1.26
4245,2017-01-22,1.24,1.23,up,1.26
4246,2017-01-23,1.24,1.24,up,1.26
4247,2017-01-24,1.25,1.24,up,1.25
4248,2017-01-25,1.25,1.24,down,1.23
4249,2017-01-26,1.26,1.24,down,1.23
4250,2017-01-27,1.26,1.24,down,1.23
4251,2017-01-28,1.26,1.23,same,1.23
4252,2017-01-29,1.26,1.24,down,1.23
4253,2017-01-30,1.26,1.27,down,1.22
4254,2017-01-31,1.25,1.27,down,1.21
4255,2017-02-01,1.23,1.27,down,1.22
4256,2017-02-02,1.23,1.26,down,1.23
4257,2017-02-03,1.23,1.24,down,1.23
4258,2017-02-04,1.23,1.24,down,1.23
4259,2017-02-05,1.23,1.24,down,1.23
4260,2017-02-06,1.22,1.24,down,1.23
4261,2017-02-07,1.21,1.24,down,1.23
4262,2017-02-08,1.22,1.24,down,1.23
4263,2017-02-09,1.23,1.24,down,1.22
4264,2017-02-10,1.23,1.25,down,1.23
4265,2017-02-11,1.23,1.24,down,1.23
4266,2017-02-12,1.23,1.23,same,1.23
4267,2017-02-13,1.23,1.24,down,1.23
4268,2017-02-14,1.23,1.24,down,1.23
4269,2017-02-15,1.23,1.24,same,1.24
4270,2017-02-16,1.22,1.24,same,1.24
4271,2017-02-17,1.23,1.23,up,1.24
4272,2017-02-18,1.23,1.23,up,1.24
4273,2017-02-19,1.23,1.24,same,1.24
4274,2017-02-20,1.23,1.24,same,1.24
4275,2017-02-21,1.23,1.24,up,1.26
4276,2017-02-22,1.24,1.24,up,1.26
4277,2017-02-23,1.24,1.24,same,1.24
4278,2017-02-24,1.24,1.25,down,1.23
4279,2017-02-25,1.24,1.25,down,1.23
4280,2017-02-26,1.24,1.26,down,1.23
4281,2017-02-27,1.24,1.26,down,1.2
4282,2017-02-28,1.26,1.26,down,1.18
4283,2017-03-01,1.26,1.26,down,1.23
4284,2017-03-02,1.24,1.26,down,1.24
4285,2017-03-03,1.23,1.25,down,1.24
4286,2017-03-04,1.23,1.23,up,1.24
4287,2017-03-05,1.23,1.23,up,1.24
4288,2017-03-06,1.2,1.23,same,1.23
4289,2017-03-07,1.18,1.23,same,1.23
4290,2017-03-08,1.23,1.23,same,1.23
4291,2017-03-09,1.24,1.22,same,1.22
4292,2017-03-10,1.24,1.21,down,1.2
4293,2017-03-11,1.24,1.22,down,1.2
4294,2017-03-12,1.24,1.23,down,1.2
4295,2017-03-13,1.23,1.23,down,1.22
4296,2017-03-14,1.23,1.23,down,1.22
4297,2017-03-15,1.23,1.23,down,1.22
4298,2017-03-16,1.22,1.23,same,1.23
4299,2017-03-17,1.2,1.23,down,1.22
4300,2017-03-18,1.2,1.23,down,1.22
4301,2017-03-19,1.2,1.22,same,1.22
4302,2017-03-20,1.22,1.23,same,1.23
4303,2017-03-21,1.22,1.23,down,1.22
4304,2017-03-22,1.22,1.23,up,1.24
4305,2017-03-23,1.23,1.23,up,1.25
4306,2017-03-24,1.22,1.23,up,1.27
4307,2017-03-25,1.22,1.24,up,1.27
4308,2017-03-26,1.22,1.24,up,1.27
4309,2017-03-27,1.23,1.24,up,1.25
4310,2017-03-28,1.22,1.24,down,1.23
4311,2017-03-29,1.24,1.24,down,1.23
4312,2017-03-30,1.25,1.24,down,1.23
4313,2017-03-31,1.27,1.26,down,1.23
4314,2017-04-01,1.27,1.26,down,1.23
4315,2017-04-02,1.27,1.24,down,1.23
4316,2017-04-03,1.25,1.23,same,1.23
4317,2017-04-04,1.23,1.23,same,1.23
4318,2017-04-05,1.23,1.23,same,1.23
4319,2017-04-06,1.23,1.2,up,1.23
4320,2017-04-07,1.23,1.18,up,1.23
4321,2017-04-08,1.23,1.23,same,1.23
4322,2017-04-09,1.23,1.24,down,1.23
4323,2017-04-10,1.23,1.24,down,1.23
4324,2017-04-11,1.23,1.24,down,1.23
4325,2017-04-12,1.23,1.24,down,1.23
4326,2017-04-13,1.23,1.23,up,1.24
4327,2017-04-14,1.23,1.23,up,1.24
4328,2017-04-15,1.23,1.23,up,1.24
4329,2017-04-16,1.23,1.22,up,1.24
4330,2017-04-17,1.23,1.2,up,1.24
4331,2017-04-18,1.23,1.2,up,1.23
4332,2017-04-19,1.23,1.2,up,1.22
4333,2017-04-20,1.24,1.22,down,1.17
4334,2017-04-21,1.24,1.22,down,1.21
4335,2017-04-22,1.24,1.22,down,1.21
4336,2017-04-23,1.24,1.23,down,1.21
4337,2017-04-24,1.24,1.22,down,1.21
4338,2017-04-25,1.23,1.22,same,1.22
4339,2017-04-26,1.22,1.22,same,1.22
4340,2017-04-27,1.17,1.23,down,1.22
4341,2017-04-28,1.21,1.22,same,1.22
4342,2017-04-29,1.21,1.24,down,1.22
4343,2017-04-30,1.21,1.25,down,1.22
4344,2017-05-01,1.21,1.27,down,1.23
4345,2017-05-02,1.22,1.27,down,1.23
4346,2017-05-03,1.22,1.27,down,1.23
4347,2017-05-04,1.22,1.25,down,1.23
4348,2017-05-05,1.22,1.23,same,1.23
4349,2017-05-06,1.22,1.23,same,1.23
4350,2017-05-07,1.22,1.23,same,1.23
4351,2017-05-08,1.23,1.23,same,1.23
4352,2017-05-09,1.23,1.23,same,1.23
4353,2017-05-10,1.23,1.23,same,1.23
4354,2017-05-11,1.23,1.23,same,1.23
4355,2017-05-12,1.23,1.23,same,1.23
4356,2017-05-13,1.23,1.23,same,1.23
4357,2017-05-14,1.23,1.23,same,1.23
4358,2017-05-15,1.23,1.23,same,1.23
4359,2017-05-16,1.23,1.23,same,1.23
4360,2017-05-17,1.23,1.23,same,1.23
4361,2017-05-18,1.23,1.23,down,1.22
4362,2017-05-19,1.23,1.23,same,1.23
4363,2017-05-20,1.23,1.23,same,1.23
4364,2017-05-21,1.23,1.24,down,1.23
4365,2017-05-22,1.23,1.24,down,1.23
4366,2017-05-23,1.23,1.24,same,1.24
4367,2017-05-24,1.23,1.24,up,1.26
4368,2017-05-25,1.22,1.24,up,1.25
4369,2017-05-26,1.23,1.23,down,1.22
4370,2017-05-27,1.23,1.22,same,1.22
4371,2017-05-28,1.23,1.17,up,1.22
4372,2017-05-29,1.23,1.21,up,1.24
4373,2017-05-30,1.24,1.21,up,1.24
4374,2017-05-31,1.26,1.21,up,1.23
4375,2017-06-01,1.25,1.21,up,1.24
4376,2017-06-02,1.22,1.22,up,1.23
4377,2017-06-03,1.22,1.22,up,1.23
4378,2017-06-04,1.22,1.22,up,1.23
4379,2017-06-05,1.24,1.22,up,1.23
4380,2017-06-06,1.24,1.22,up,1.23
4381,2017-06-07,1.23,1.22,up,1.23
4382,2017-06-08,1.24,1.23,same,1.23
4383,2017-06-09,1.23,1.23,same,1.23
4384,2017-06-10,1.23,1.23,same,1.23
4385,2017-06-11,1.23,1.23,same,1.23
4386,2017-06-12,1.23,1.23,same,1.23
4387,2017-06-13,1.23,1.23,same,1.23
4388,2017-06-14,1.23,1.23,same,1.23
4389,2017-06-15,1.23,1.23,same,1.23
4390,2017-06-16,1.23,1.23,up,1.24
4391,2017-06-17,1.23,1.23,up,1.24
4392,2017-06-18,1.23,1.23,up,1.24
4393,2017-06-19,1.23,1.23,up,1.25
4394,2017-06-20,1.23,1.23,up,1.25
4395,2017-06-21,1.23,1.23,up,1.25
4396,2017-06-22,1.23,1.23,up,1.27
4397,2017-06-23,1.24,1.23,up,1.29
4398,2017-06-24,1.24,1.23,up,1.29
4399,2017-06-25,1.24,1.22,up,1.29
4400,2017-06-26,1.25,1.23,up,1.26
4401,2017-06-27,1.25,1.23,same,1.23
4402,2017-06-28,1.25,1.23,down,1.22
4403,2017-06-29,1.27,1.23,same,1.23
4404,2017-06-30,1.29,1.24,same,1.24
4405,2017-07-01,1.29,1.26,down,1.24
4406,2017-07-02,1.29,1.25,down,1.24
4407,2017-07-03,1.26,1.22,up,1.24
4408,2017-07-04,1.23,1.22,up,1.24
4409,2017-07-05,1.22,1.22,up,1.24
4410,2017-07-06,1.23,1.24,same,1.24
4411,2017-07-07,1.24,1.24,same,1.24
4412,2017-07-08,1.24,1.23,up,1.24
4413,2017-07-09,1.24,1.24,same,1.24
4414,2017-07-10,1.24,1.23,same,1.23
4415,2017-07-11,1.24,1.23,same,1.23
4416,2017-07-12,1.24,1.23,same,1.23
4417,2017-07-13,1.24,1.23,same,1.23
4418,2017-07-14,1.24,1.23,up,1.24
4419,2017-07-15,1.24,1.23,up,1.24
4420,2017-07-16,1.24,1.23,up,1.24
4421,2017-07-17,1.23,1.23,up,1.24
4422,2017-07-18,1.23,1.23,up,1.24
4423,2017-07-19,1.23,1.23,up,1.24
4424,2017-07-20,1.23,1.23,up,1.24
4425,2017-07-21,1.24,1.23,same,1.23
4426,2017-07-22,1.24,1.23,same,1.23
4427,2017-07-23,1.24,1.23,same,1.23
4428,2017-07-24,1.24,1.24,same,1.24
4429,2017-07-25,1.24,1.24,down,1.23
4430,2017-07-26,1.24,1.24,down,1.21
4431,2017-07-27,1.24,1.25,down,1.22
4432,2017-07-28,1.23,1.25,down,1.22
4433,2017-07-29,1.23,1.25,down,1.22
4434,2017-07-30,1.23,1.27,down,1.22
4435,2017-07-31,1.24,1.29,down,1.2
4436,2017-08-01,1.23,1.29,down,1.18
4437,2017-08-02,1.21,1.29,down,1.23
4438,2017-08-03,1.22,1.26,down,1.23
4439,2017-08-04,1.22,1.23,same,1.23
